Participant,Trial,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C2,D2C1,D2C5,D2C4,D2C3,Order,Block,n,CompSelected_mean,CompSelected_raw,CompSelected_std,Correct_mean,Correct_raw,Correct_std
7,36,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,1,0
7,37,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
7,38,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
7,39,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
7,40,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
7,41,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
7,42,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
7,43,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
7,44,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
7,45,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
7,46,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
7,47,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
7,48,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
7,49,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
7,50,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
7,51,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
7,52,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
7,53,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
7,54,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
7,55,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
7,56,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
7,57,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
7,58,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
7,59,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
7,60,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
7,61,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
7,62,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
7,63,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
7,64,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
7,65,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
7,66,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
7,67,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,1,1,0,0,0,0
7,68,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
7,69,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
7,70,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,1,1,0,0,0,0
7,71,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
7,72,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
7,73,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
7,74,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
7,75,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
8,1,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
8,2,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,2,2,0,0,0,0
8,3,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
8,4,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,2,2,0,0,0,0
8,5,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
8,6,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,1,1,0,0,0,0
8,7,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
8,8,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
8,9,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,2,2,0,0,0,0
8,10,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
8,11,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
8,12,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
8,13,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
8,14,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
8,15,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
8,16,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,2,2,0,1,1,0
8,17,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
8,18,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
8,19,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
8,20,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
8,21,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
8,22,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
8,23,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
8,24,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
8,25,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,1,1,0,0,0,0
8,26,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
8,27,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
8,28,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
8,29,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
8,30,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
8,31,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0
8,32,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0
8,33,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
8,34,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,0,1,1,0
8,35,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
8,36,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
8,37,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
8,38,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
8,39,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,1,1,0,0,0,0
8,40,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
8,41,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
8,42,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
8,43,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
8,44,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
8,45,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
8,46,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
8,47,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
8,48,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
8,49,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
8,50,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
8,51,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,2,2,0,0,0,0
8,52,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
8,53,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
8,54,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
8,55,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
8,56,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
8,57,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
8,58,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
8,59,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
8,60,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
8,61,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
8,62,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
8,63,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
8,64,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
8,65,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,1,1,0,0,0,0
8,66,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
8,67,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
8,68,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
8,69,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
8,70,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
8,71,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
8,72,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
8,73,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
8,74,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
8,75,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
9,1,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
9,2,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
9,3,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
9,4,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
9,5,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
9,6,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
9,7,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
9,8,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
9,9,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
9,10,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
9,11,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
9,12,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
9,13,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
9,14,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
9,15,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
9,16,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
9,17,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
9,18,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,2,2,0,0,0,0
9,19,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
9,20,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,2,2,0,0,0,0
9,21,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
9,22,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,1,1,0,0,0,0
9,23,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
9,24,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
9,25,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
9,26,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
9,27,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,2,2,0,0,0,0
9,28,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
9,29,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
9,30,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
9,31,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,1,1,0,0,0,0
9,32,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
9,33,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
9,34,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
9,35,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
9,36,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
9,37,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,1,1,0,0,0,0
9,38,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
9,39,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
9,40,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
9,41,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
9,42,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
9,43,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
9,44,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
9,45,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
9,46,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
9,47,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,2,2,0,0,0,0
9,48,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,0,1,1,0
9,49,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0
9,50,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
9,51,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
9,52,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,1,1,0,0,0,0
9,53,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,1,1,0,0,0,0
9,54,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
9,55,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
9,56,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
9,57,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
9,58,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
9,59,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
9,60,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
9,61,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
9,62,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
9,63,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
9,64,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,1,1,0,0,0,0
9,65,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
9,66,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
9,67,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
9,68,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
9,69,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
9,70,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,1,1,0,0,0,0
9,71,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
9,72,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
9,73,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,1,1,0,0,0,0
9,74,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
9,75,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,1,1,0,0,0,0
10,1,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,0,0
10,2,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
10,3,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
10,4,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0
10,5,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
10,6,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
10,7,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
10,8,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0
10,9,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
10,10,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
10,11,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
10,12,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
10,13,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
10,14,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
10,15,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
10,16,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
10,17,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,2,2,0,0,0,0
10,18,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
10,19,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
10,20,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
10,21,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
10,22,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
10,23,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
10,24,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
10,25,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
10,26,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,1,1,0,0,0,0
10,27,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
10,28,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
10,29,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
10,30,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
10,31,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
10,32,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
10,33,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0
10,34,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0
10,35,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0
10,36,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
10,37,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
10,38,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
10,39,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,1,1,0,0,0,0
10,40,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
10,41,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
10,42,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
10,43,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
10,44,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
10,45,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
10,46,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
10,47,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
10,48,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
10,49,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
10,50,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
10,51,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
10,52,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
10,53,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
10,54,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
10,55,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
10,56,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
10,57,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
