Participant,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C2,D2C1,D2C5,D2C4,D2C3,Order,Block,n,CompSelected_mean,CompSelected_raw,CompSelected_std,Correct_mean,Correct_raw,Correct_std,TrainTrial
8,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,34
8,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,35
8,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,36
8,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0,37
8,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,38
8,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,39
8,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,2,2,0,1,1,0,40
8,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,41
8,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,2,2,0,0,0,0,42
8,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,43
8,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,44
8,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,45
8,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,46
8,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,47
8,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0,48
8,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,49
8,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,50
8,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0,51
8,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0,52
8,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,53
8,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,54
8,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,55
8,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0,56
8,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,57
8,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,58
8,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,59
8,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,60
8,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,61
8,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,62
8,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,63
8,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0,64
8,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,65
8,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0,66
8,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0,67
8,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,68
8,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,69
8,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,70
8,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,71
8,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0,72
8,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0,73
8,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,74
8,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,75
9,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,1
9,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,2
9,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,3
9,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,4
9,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0,5
9,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0,6
9,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,7
9,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,8
9,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0,9
9,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,10
9,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,11
9,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0,12
9,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,13
9,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0,14
9,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,15
9,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,16
9,12.63523816,4,58.01481881,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,17
9,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,18
9,2.244380185,3,63.17289679,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,19
9,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0,20
9,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0,21
9,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0,22
9,81.11380147,7,5.86135243,0,0,1,0,0,1,1,1,0,0,2,4,1,2,2,0,1,1,0,23
9,35.38971804,9,78.26394145,1,0,0,0,1,1,0,1,0,0,2,4,1,2,2,0,0,0,0,24
9,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0,25
9,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0,26
9,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0,27
9,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0,28
9,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0,29
9,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0,30
9,26.01854187,5,83.76183624,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,31
9,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,32
9,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,33
9,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,34
9,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,35
9,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,36
9,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,37
9,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0,38
9,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,39
9,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,40
9,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0,41
9,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,42
9,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,43
9,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,44
9,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,45
9,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0,46
9,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,47
9,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,48
9,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,49
9,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,50
9,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0,51
9,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,52
9,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0,53
9,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,54
9,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,55
9,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,56
9,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,57
9,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,58
9,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,59
9,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0,60
9,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0,61
9,11.4752932,2,66.03838905,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,0,62
9,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0,63
9,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,64
9,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,65
9,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0,66
9,83.61521103,6,32.25636513,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,1,1,0,67
9,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,2,2,0,0,0,0,68
9,76.71870062,7,9.238803164,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,1,1,0,69
9,12.34624909,9,91.76919687,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1,0,1,1,0,70
9,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0,71
9,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,72
9,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0,73
9,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0,74
9,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0,75
10,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,1
10,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,0,2
10,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,3
10,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,4
10,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,5
10,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0,6
10,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0,7
10,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,8
10,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,9
10,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,10
10,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,11
10,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,12
10,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,1,1,0,0,0,0,13
10,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,14
10,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,15
10,26.01854187,5,83.76183624,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,16
10,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,17
10,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,18
10,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,19
10,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,20
10,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,21
10,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0,22
10,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,23
10,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,2,2,0,1,1,0,24
10,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,25
10,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,26
10,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,27
10,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,2,2,0,0,0,0,28
10,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,29
10,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,30
10,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0,31
10,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,32
10,12.63523816,4,58.01481881,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,33
10,2.244380185,3,63.17289679,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,34
10,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,35
10,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0,36
10,35.38971804,9,78.26394145,1,0,0,0,1,1,0,1,0,0,2,4,1,2,2,0,0,0,0,37
10,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0,38
10,81.11380147,7,5.86135243,0,0,1,0,0,1,1,1,0,0,2,4,1,2,2,0,1,1,0,39
10,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0,40
10,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0,41
10,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0,42
10,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0,43
10,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0,44
10,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0,45
10,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0,46
10,97.59792844,2,22.46707083,0,0,0,0,0,0,1,1,1,1,1,3,1,2,2,0,1,1,0,47
10,8.158452162,3,75.49090581,1,0,0,1,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,48
10,46.35867525,4,82.33195332,1,1,0,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0,49
10,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0,50
10,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0,51
10,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0,52
10,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0,53
10,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0,54
10,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0,55
10,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0,56
10,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0,57
10,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0,58
10,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0,59
10,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0,60
10,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,61
10,11.4752932,2,66.03838905,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,0,62
10,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0,63
10,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0,64
10,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,65
10,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,2,2,0,0,0,0,66
10,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0,67
10,12.34624909,9,91.76919687,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1,0,1,1,0,68
10,76.71870062,7,9.238803164,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,1,1,0,69
10,83.61521103,6,32.25636513,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,1,1,0,70
10,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0,71
10,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0,72
10,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,73
10,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0,74
10,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0,75
11,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1
11,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0,2
11,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,3
11,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,2,2,0,0,0,0,4
11,11.4752932,2,66.03838905,1,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1,1,0,5
11,83.61521103,6,32.25636513,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,1,1,0,6
11,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,1,1,0,0,0,0,7
11,12.34624909,9,91.76919687,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1,0,1,1,0,8
11,76.71870062,7,9.238803164,0,0,1,0,1,0,1,1,0,1,2,2,1,2,2,0,1,1,0,9
11,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0,10
11,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,2,2,0,1,1,0,11
11,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0,12
11,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0,13
11,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,14
11,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0,15
11,22.85250231,1,54.15618944,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,16
11,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0,17
11,26.01854187,5,83.76183624,0,1,0,1,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,18
11,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,19
11,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0,20
11,64.69515144,10,17.37459259,0,0,1,0,1,0,1,1,0,0,2,1,1,2,2,0,1,1,0,21
11,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0,22
11,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0,23
11,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,24
11,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0,25
11,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0,26
11,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0,27
11,85.72269279,12,4.168220491,0,0,0,0,0,1,1,0,0,1,3,1,1,2,2,0,1,1,0,28
11,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0,29
11,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0,30
11,44.95939899,1,79.73820581,1,1,0,1,1,0,0,1,0,0,1,5,1,1,1,0,1,1,0,31
11,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0,32
11,81.23393467,4,24.19977384,0,0,0,0,0,0,0,0,1,0,1,5,1,2,2,0,1,1,0,33
11,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0,34
11,75.52583157,3,10.56955176,0,0,0,0,0,0,1,0,1,1,1,5,1,2,2,0,1,1,0,35
11,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0,36
11,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,1,1,0,0,0,0,37
11,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0,38
11,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,39
11,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0,40
11,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0,41
11,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0,42
11,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0,43
11,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0,44
11,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0,45
11,12.63523816,4,58.01481881,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,46
11,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,47
11,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0,48
11,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0,49
11,2.244380185,3,63.17289679,1,0,1,1,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,50
11,35.38971804,9,78.26394145,1,0,0,0,1,1,0,1,0,0,2,4,1,2,2,0,0,0,0,51
11,81.11380147,7,5.86135243,0,0,1,0,0,1,1,1,0,0,2,4,1,2,2,0,1,1,0,52
11,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0,53
11,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,2,2,0,0,0,0,54
11,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0,55
